date,AIR.PA.Open,AIR.PA.High,AIR.PA.Low,AIR.PA.Close,AIR.PA.Volume,AIR.PA.Adjusted
22/08/2016,50,50.380001,49.625,49.974998,1701962,47.554478
23/08/2016,50.02,51.060001,50,50.599998,1389824,48.149208
24/08/2016,50.5,51.43,50,51.209999,1250402,48.729664
25/08/2016,51.049999,51.139999,50.16,50.549999,1168283,48.101631
26/08/2016,50.549999,51.419998,50.360001,51.040001,1133912,48.567898
29/08/2016,50.91,51.330002,50.619999,51.299999,895224,48.815304
30/08/2016,51.490002,52.040001,51.41,51.439999,1506347,48.948528
31/08/2016,51.630001,52.900002,51.599998,52.290001,2233225,49.757359
01/09/2016,52.48,52.830002,51.720001,51.849998,1609600,49.338669
02/09/2016,52.040001,53.32,51.919998,53.189999,1845849,50.613762
05/09/2016,53.43,53.939999,53.150002,53.860001,1468401,51.251316
06/09/2016,54.299999,54.84,54.060001,54.400002,2197597,51.76516
07/09/2016,54.5,54.75,53.919998,54.75,1697911,52.098209
08/09/2016,54.549999,55.529999,54.540001,55.5,2850333,52.811882
09/09/2016,55.34,56.040001,55.169998,55.630001,2329269,52.935585
12/09/2016,54.75,55,53.880001,54.5,2296790,51.860313
13/09/2016,54.869999,55.060001,53.82,53.82,1550369,51.213253
14/09/2016,54.34,54.389999,52.900002,53.060001,2050740,50.490063
15/09/2016,53,53.080002,52.25,52.810001,2259516,50.252174
16/09/2016,52.650002,53.290001,52.18,52.580002,4023510,50.033314
19/09/2016,52.939999,53.150002,52.220001,52.82,1677182,50.261684
20/09/2016,52.84,53.259998,52.43,52.470001,1118211,49.928642
21/09/2016,53.040001,53.330002,52.599998,52.650002,1193493,50.099922
22/09/2016,53.16,54.400002,52.959999,53.720001,2086233,51.118095
23/09/2016,53.599998,54.080002,53.549999,53.810001,1439977,51.203735
26/09/2016,53.459999,53.459999,52.400002,52.490002,1827168,49.94767
27/09/2016,52.77,52.91,51.580002,52.139999,1511661,49.61462
28/09/2016,52.389999,53.209999,52.389999,52.709999,1549301,50.157013
29/09/2016,52.98,53.389999,52.889999,53.299999,1292491,50.718441
30/09/2016,52.810001,54.099998,52.200001,53.84,2246480,51.232285
03/10/2016,53.84,54,53.360001,53.740002,741270,51.137131
04/10/2016,53.720001,55,53.57,54.849998,1742148,52.193367
05/10/2016,54.240002,55.189999,53.759998,55.080002,1632242,52.412224
06/10/2016,55.130001,55.389999,54.43,54.43,1852426,51.793705
07/10/2016,54.48,54.48,53.299999,53.830002,1974540,51.222767
10/10/2016,53.799999,54.360001,53.299999,54.330002,1225772,51.698551
11/10/2016,54,54,52.759998,53.029999,2883787,50.461514
12/10/2016,52.970001,53,52.139999,52.48,1823512,49.938152
13/10/2016,52.110001,52.450001,51.720001,52.419998,2058276,49.881062
14/10/2016,51.580002,52.970001,51.5,52.599998,2349514,50.052341
17/10/2016,52.330002,53.049999,52.330002,52.709999,1547620,50.157013
18/10/2016,53.189999,53.810001,53.009998,53.630001,1661161,51.032452
19/10/2016,53.700001,54.25,53.610001,54.130001,1300353,51.50824
20/10/2016,53.889999,54.580002,53.689999,54.27,1944450,51.641457
21/10/2016,54.259998,54.75,53.869999,54.259998,2059661,51.631939
24/10/2016,54.139999,54.869999,54.119999,54.830002,1691755,52.174335
25/10/2016,54.459999,54.669998,52.93,53.389999,3265107,50.804077
26/10/2016,52.299999,55.900002,52.240002,55.400002,3933335,52.716728
27/10/2016,55.5,55.650002,54.689999,55.450001,2509713,52.764305
28/10/2016,55.060001,55.540001,54.810001,55,2147076,52.336098
31/10/2016,54.509998,54.82,53.810001,54.150002,2045307,51.527271
01/11/2016,54.450001,54.75,53.16,53.32,1471384,50.737465
02/11/2016,52.939999,52.990002,52.380001,52.59,1672488,50.042824
03/11/2016,52.360001,52.849998,52.080002,52.080002,1284607,49.557529
04/11/2016,51.84,52,51.080002,51.919998,1718126,49.405273
07/11/2016,52.360001,53.32,52.360001,53.150002,1668234,50.575703
08/11/2016,53.209999,53.639999,52.009998,52.82,1936975,50.261684
09/11/2016,51.040001,54.279999,51,54.259998,3335069,51.631939
10/11/2016,54.540001,56.369999,54.360001,55.349998,3773862,52.669147
11/11/2016,55.419998,55.759998,54.43,54.759998,1443238,52.107719
14/11/2016,55.380001,56.48,55.32,56.369999,2440317,53.63974
15/11/2016,56.450001,56.93,55.82,56.470001,2113821,53.734901
16/11/2016,56.450001,56.66,54.560001,54.82,2289687,52.164814
17/11/2016,54.939999,55.540001,54.5,55.529999,1680754,52.840427
18/11/2016,56,56.490002,54.900002,55.240002,2047907,52.564476
21/11/2016,55.240002,57.82,55.23,57.68,2777491,54.886295
22/11/2016,58.5,59.349998,58.060001,58.400002,2497154,55.571426
23/11/2016,58.490002,60.150002,58.459999,59.779999,3200839,56.884579
24/11/2016,59.740002,60.25,59.490002,60.040001,1870516,57.131989
25/11/2016,60.110001,60.549999,59.52,60.310001,1367036,57.388912
28/11/2016,60.02,60.369999,59.880001,60.049999,1980670,57.141502
29/11/2016,60,60.580002,59.689999,60.43,1806188,57.503101
30/11/2016,60.110001,60.77,59.98,60.27,2346424,57.350849
01/12/2016,60.259998,60.450001,59.75,60.049999,2137738,57.141502
02/12/2016,59.740002,59.939999,58.73,58.990002,2624607,56.132843
05/12/2016,58.799999,60.599998,58.799999,59.880001,1911000,56.97974
06/12/2016,60.200001,60.200001,58.959999,59.400002,2151687,56.522987
07/12/2016,60.080002,60.259998,58.169998,58.580002,2950648,55.742706
08/12/2016,59.32,59.720001,58.09,59.32,2617346,56.446861
09/12/2016,59.290001,59.630001,58.73,59.580002,1926839,56.694271
12/12/2016,59.700001,60.610001,59.459999,60.450001,2140698,57.522133
13/12/2016,60.5,62.900002,60.330002,62.849998,3806669,59.805889
14/12/2016,62.470001,62.720001,61.990002,62.400002,2022538,59.377682
15/12/2016,62.75,64.290001,62.75,64.099998,3983443,60.995346
16/12/2016,63.880001,64.980003,63.529999,64.18,5086102,61.071468
19/12/2016,64.169998,64.290001,62.98,63.25,1997858,60.186512
20/12/2016,63.200001,63.990002,62.57,63.84,2101962,60.74794
21/12/2016,63.560001,64.139999,62.720001,63,1695783,59.94862
22/12/2016,62.450001,62.880001,61.939999,62.720001,1758530,59.682186
23/12/2016,62.84,63.029999,62.439999,62.900002,775843,59.85347
27/12/2016,62.900002,63.049999,62.32,62.919998,500179,59.872494
28/12/2016,62.689999,63.029999,62.450001,62.720001,881555,59.682186
29/12/2016,62.549999,62.560001,62.009998,62.360001,803596,59.339622
30/12/2016,62.43,62.84,61.73,62.84,1215943,59.796371
02/01/2017,62.68,63.330002,62.310001,62.82,594839,59.777336
03/01/2017,63.099998,63.939999,62.98,63.5,2076307,60.424404
04/01/2017,63.5,63.619999,62.759998,63.400002,1734908,60.32925
05/01/2017,64.410004,65.389999,64.209999,64.599998,2332246,61.471127
06/01/2017,64.68,65.309998,63.950001,65.139999,1962633,61.98497
09/01/2017,65.059998,65.290001,64.190002,65.279999,1802559,62.118195
10/01/2017,65.400002,66.050003,65.099998,65.199997,1873665,62.042061
11/01/2017,65.010002,65.769997,64.550003,65.459999,2154981,62.289471
12/01/2017,65.309998,65.599998,64.519997,64.690002,1754768,61.55677
13/01/2017,65,65.639999,64.459999,65.639999,1630054,62.460758
16/01/2017,65.110001,65.379997,64.800003,65.18,997832,62.023037
17/01/2017,64.82,65.599998,64.519997,65.349998,1819558,62.184799
18/01/2017,65.459999,65.599998,64.32,64.839996,1697190,61.699497
19/01/2017,64.809998,65.940002,64.730003,65.480003,2143368,62.308514
20/01/2017,65.230003,65.919998,65,65.339996,2218246,62.175285
23/01/2017,65,65.610001,64.610001,65.449997,1615128,62.279953
24/01/2017,65.400002,65.790001,65.239998,65.559998,1400523,62.384624
25/01/2017,65.739998,66.32,65.18,65.389999,1932070,62.222866
26/01/2017,65.5,65.540001,64.449997,64.910004,1800381,61.766117
27/01/2017,64.879997,65.199997,64.419998,64.669998,1136342,61.537739
30/01/2017,64.540001,64.709999,63.189999,63.290001,1814170,60.224579
31/01/2017,63.200001,63.860001,62.759998,62.759998,1919417,59.720245
01/02/2017,62.580002,63.23,62.459999,63.099998,1638153,60.043777
02/02/2017,62.970001,63.5,62.700001,62.84,1634905,59.796371
03/02/2017,62.810001,63.599998,62.619999,63.060001,1476569,60.005718
06/02/2017,63.029999,63.950001,62.939999,63.110001,1550256,60.053299
07/02/2017,63,64.089996,62.759998,62.880001,1594809,59.834435
08/02/2017,63.060001,63.860001,62.459999,62.77,1602170,59.729759
09/02/2017,62.740002,64.139999,62.740002,64,1493430,60.900188
10/02/2017,64.099998,64.519997,63.869999,64.389999,1354851,61.271297
13/02/2017,64.480003,66.080002,64.419998,65.849998,1622878,62.660587
14/02/2017,65.739998,66.260002,65.440002,66.209999,1361242,63.003151
15/02/2017,66.209999,66.839996,66.080002,66.32,1488267,63.107822
16/02/2017,66,66.300003,65.309998,65.769997,1689453,62.584454
17/02/2017,65.669998,66.300003,64.660004,65.400002,1805130,62.23238
20/02/2017,65.599998,66.669998,65.599998,66.529999,1250908,63.307648
21/02/2017,66.489998,67.239998,66.300003,67.239998,1796213,63.983265
22/02/2017,66.75,67.830002,65.599998,66.699997,3178074,63.46941
23/02/2017,67.75,69.480003,67.68,69.050003,2859863,65.705597
24/02/2017,68.93,69.75,68.230003,68.349998,2537992,65.039497
27/02/2017,68.389999,68.739998,68.120003,68.349998,1563780,65.039497
28/02/2017,68.349998,69.489998,68.349998,69.32,2297393,65.962517
01/03/2017,69.690002,71.400002,69.639999,71.120003,2496301,67.675331
02/03/2017,71.160004,71.699997,70.93,71.699997,1590954,68.227242
03/03/2017,71.57,71.849998,70.919998,71.169998,1968675,67.722908
06/03/2017,70.650002,71.470001,70.5,71.050003,1926655,67.608727
07/03/2017,70.940002,70.959999,69.900002,70.190002,1942419,66.790382
08/03/2017,69.889999,70.739998,69.639999,70.470001,1262311,67.056824
09/03/2017,70.25,70.5,69.779999,70.059998,1559193,66.666672
10/03/2017,70.199997,70.779999,70.059998,70.059998,1299185,66.666672
13/03/2017,70.25,70.389999,69.910004,69.949997,942671,66.562004
14/03/2017,70.199997,70.57,69.889999,70.199997,1031487,66.799896
15/03/2017,70.400002,70.470001,69.980003,70.43,1397171,67.018753
16/03/2017,70.809998,70.900002,69.849998,70.360001,1547533,66.952141
17/03/2017,69,70.050003,68.989998,70.010002,2785113,66.619095
20/03/2017,69.699997,70.790001,69.620003,70.599998,1052748,67.180519
21/03/2017,70.699997,71.010002,69.339996,69.610001,1691796,66.238472
22/03/2017,69,69.330002,68.279999,68.900002,1942474,65.562859
23/03/2017,68.830002,70.010002,68.540001,69.849998,1459948,66.46685
24/03/2017,69.730003,70.239998,69.440002,70.019997,1138325,66.628609
27/03/2017,69.309998,69.5,68.779999,69.330002,1342929,65.972038
28/03/2017,69.519997,70.849998,69.519997,70.830002,1089990,67.399384
29/03/2017,71,71.849998,70.93,71.620003,1341066,68.151115
30/03/2017,71.620003,72.120003,71.459999,71.639999,1117112,68.170151
31/03/2017,71.099998,71.470001,70.860001,71.330002,2074757,67.875168
03/04/2017,71.400002,71.82,71.300003,71.360001,1272288,67.903709
04/04/2017,71.190002,71.839996,70.900002,71.82,1165031,68.341431
05/04/2017,71.82,72.120003,71.519997,71.57,1311847,68.103539
06/04/2017,71.120003,72.599998,70.959999,72.519997,1382952,69.007523
07/04/2017,72.029999,72.510002,71.650002,72.5,1424663,68.988495
10/04/2017,72.25,72.25,71.089996,71.089996,1920441,67.64679
11/04/2017,70.540001,71.339996,70.449997,71.300003,1967151,67.846619
12/04/2017,71.330002,72.349998,71.160004,71.93,1625849,68.446106
13/04/2017,71.620003,71.989998,71.290001,71.330002,1754341,67.875168
18/04/2017,70.5,71.019997,69.230003,69.529999,2099125,67.438698
19/04/2017,69.5,70.120003,69.449997,69.940002,1324250,67.836372
20/04/2017,69.529999,72.339996,69.440002,72.269997,2341444,70.096283
21/04/2017,71.970001,72.360001,71.400002,71.57,2834463,69.417336
24/04/2017,73.5,74.199997,72.830002,73.959999,3392539,71.735458
25/04/2017,73.949997,74.099998,73.309998,74.099998,2035966,71.871246
26/04/2017,74,74.589996,73.260002,74.089996,2711216,71.861542
27/04/2017,72.599998,75.779999,72.599998,75,2791834,72.744171
28/04/2017,74.75,74.870003,73.75,74.230003,2041707,71.997337
02/05/2017,74.410004,75.019997,73.949997,74.650002,1514930,72.404701
03/05/2017,74.449997,74.489998,73.220001,73.919998,1892839,71.696655
04/05/2017,74.330002,75.029999,73.910004,75.029999,3074091,72.773277
05/05/2017,74.800003,75.879997,74.120003,75.879997,2373314,73.597702
08/05/2017,75.120003,75.809998,75.120003,75.410004,1865781,73.141846
09/05/2017,75.5,76.07,75.269997,75.5,1843290,73.229141
10/05/2017,75.279999,75.75,75.089996,75.239998,1626911,72.976952
11/05/2017,75.300003,75.330002,73.559998,74,2034389,71.774254
12/05/2017,74.209999,74.720001,73.529999,74.459999,1549001,72.220413
15/05/2017,74.550003,74.769997,74.07,74.269997,1451526,72.036133
16/05/2017,74.139999,74.449997,73.879997,74.190002,1916654,71.958542
17/05/2017,73.800003,74.160004,72.279999,72.730003,2506050,70.542458
18/05/2017,72.93,73.519997,71.75,73.220001,2246008,71.017715
19/05/2017,73.269997,74.129997,73.080002,73.760002,1879911,71.541473
22/05/2017,74.019997,74.190002,72.459999,72.629997,1346452,70.445457
23/05/2017,72.239998,73.360001,72.199997,72.410004,1472739,70.232079
24/05/2017,72.349998,72.900002,72.18,72.419998,1453146,70.241776
25/05/2017,72.900002,73.290001,72.220001,73.099998,1188382,70.901321
26/05/2017,72.989998,73.900002,72.760002,73.900002,1287651,71.677261
29/05/2017,73.709999,73.919998,73.480003,73.720001,496934,71.50267
30/05/2017,73.300003,73.93,73.040001,73.269997,1022310,71.0662
31/05/2017,73.370003,74.059998,73.07,73.07,2291693,70.872223
01/06/2017,73.220001,75.25,73.190002,75.230003,1903343,72.967262
02/06/2017,75.599998,75.75,75.010002,75.599998,1548696,73.326126
05/06/2017,75.43,75.5,74.550003,74.760002,1393976,72.511398
06/06/2017,74.300003,75.220001,74.160004,74.699997,1778237,72.453194
07/06/2017,74.470001,74.489998,73.470001,73.470001,2075635,71.260201
08/06/2017,73.260002,74.129997,72.260002,73.75,2064322,71.531769
09/06/2017,73.980003,75.5,73.800003,75.410004,1696443,73.141846
12/06/2017,75.050003,75.139999,73.919998,74.269997,1453664,72.036133
13/06/2017,74.330002,74.970001,74.07,74.599998,950069,72.356209
14/06/2017,74.959999,75.849998,74.839996,75.129997,1554647,72.870262
15/06/2017,74.879997,74.940002,73.129997,73.279999,2453122,71.075905
16/06/2017,73.589996,74.93,73.419998,74.93,2946719,72.676285
19/06/2017,75.279999,76.980003,75.279999,76.400002,1754422,74.102066
20/06/2017,76.720001,77.25,75.82,75.949997,1901702,73.665596
21/06/2017,75.510002,75.760002,74.410004,75.25,1616636,72.986656
22/06/2017,74.980003,75.230003,74.400002,75.040001,1168764,72.782974
23/06/2017,75.099998,75.830002,74.910004,75.699997,1390598,73.423119
26/06/2017,75.980003,76.449997,75.730003,75.949997,1341540,73.665596
27/06/2017,75.720001,75.720001,74.300003,74.480003,1823710,72.239815
28/06/2017,74,74.080002,72.519997,73.800003,2237554,71.580276
29/06/2017,73.809998,73.93,71.580002,72.220001,2917366,70.047798
30/06/2017,72.220001,72.940002,72,72,2020251,69.834404
03/07/2017,72.720001,73.32,72.449997,73.099998,1203565,70.901321
04/07/2017,72.660004,73.449997,72.580002,73.099998,928386,70.901321
05/07/2017,72.980003,73.970001,72.919998,73.910004,1634111,71.686958
06/07/2017,74,74.220001,73.709999,74.129997,2021366,71.900337
07/07/2017,74.099998,74.720001,73.980003,74.099998,1455702,71.871246
10/07/2017,74.290001,74.699997,73.739998,74.360001,918705,72.123421
11/07/2017,74.309998,75.010002,74.089996,74.440002,1121368,72.201019
12/07/2017,74.68,74.870003,73.949997,74.639999,1783606,72.395004
13/07/2017,74.669998,75.309998,74.290001,75,1193906,72.744171
14/07/2017,74.860001,74.959999,73.980003,74.559998,1282579,72.317413
17/07/2017,74.559998,74.650002,73.599998,73.639999,1365925,71.425079
18/07/2017,73.389999,73.529999,72.25,72.459999,1872482,70.280571
19/07/2017,72.849998,73.870003,72.120003,73.690002,1678068,71.473579
20/07/2017,74,74.169998,72.169998,72.360001,1974974,70.183586
21/07/2017,71.739998,72.550003,71.059998,71.370003,2615668,69.223358
24/07/2017,71.010002,72.18,70.5,71.629997,1346583,69.475533
25/07/2017,71.529999,73.260002,71.519997,72.629997,1647862,70.445457
26/07/2017,72.349998,74.650002,72.230003,74.650002,2222491,72.404701
27/07/2017,72,72.730003,71.18,72.269997,3596345,70.096283
28/07/2017,71.919998,73.089996,71.790001,72.379997,2280881,70.20298
31/07/2017,72.220001,72.449997,70.5,70.599998,2298622,68.476509
01/08/2017,72,72.279999,70.860001,72.029999,1619840,69.863503
02/08/2017,72.239998,72.389999,70.739998,71.010002,1526417,68.874184
03/08/2017,70.970001,72.010002,70.889999,71.279999,1428208,69.136063
04/08/2017,71.239998,73.559998,70.949997,73.32,1756136,71.114708
07/08/2017,73.599998,73.709999,72.230003,72.43,1207571,70.251472
08/08/2017,72.510002,72.599998,71.5,72.110001,1250049,69.941101
09/08/2017,71.790001,71.800003,70.879997,71.489998,1606046,69.339745
10/08/2017,71.480003,71.650002,70.809998,71,1252798,68.864487
11/08/2017,70.639999,71.080002,70.169998,70.75,1701738,68.622002
14/08/2017,71.089996,71.889999,71,71.720001,931951,69.562828
15/08/2017,72.150002,72.730003,71.669998,72.339996,985503,70.164177
16/08/2017,72.550003,73.980003,72.510002,72.879997,1481599,70.687935
17/08/2017,72.599998,72.910004,71.879997,72.190002,1850067,70.018692
18/08/2017,71.779999,71.779999,70.790001,71.5,1858123,69.349449
21/08/2017,71.32,71.379997,70.389999,70.839996,1230288,68.709297
22/08/2017,71.400002,71.449997,70.839996,71.25,1071112,69.106964
23/08/2017,71.269997,71.459999,70.629997,70.809998,856121,68.680199
24/08/2017,70.830002,70.980003,70.370003,70.370003,1189469,68.253441
25/08/2017,70.5,71.519997,70.370003,70.860001,1122032,68.728699
28/08/2017,70.559998,70.68,69.860001,70.169998,635646,68.059448
29/08/2017,69.559998,69.559998,68.419998,68.720001,1811805,66.653061
30/08/2017,69.25,69.870003,68.870003,69.809998,1060053,67.710274
31/08/2017,70.169998,71.050003,69.980003,70.610001,1604178,68.486214
01/09/2017,72.080002,72.800003,71.239998,71.300003,1721058,69.155464
04/09/2017,70.699997,71.360001,70.57,71.089996,532563,68.951775
05/09/2017,71.18,71.639999,70.970001,71.239998,845190,69.09726
06/09/2017,70.82,71.489998,70.459999,71.410004,1181595,69.262154
07/09/2017,71.510002,71.870003,70.32,70.43,1968192,68.31163
08/09/2017,70.169998,70.510002,69.519997,70.5,1252913,68.379524
11/09/2017,70.900002,71.629997,70.739998,70.82,1315227,68.689903
12/09/2017,70.949997,71.32,70.550003,70.669998,1325716,68.544411
13/09/2017,70.550003,71,70.349998,70.949997,1529955,68.815987
14/09/2017,70.68,71.300003,70.650002,71.080002,1344735,68.942078
15/09/2017,70.870003,72,70.860001,72,5935680,69.834404
18/09/2017,72.389999,73.730003,72.139999,73.599998,1712269,71.386276
19/09/2017,73.5,74.089996,73.139999,74,1900806,71.774254
20/09/2017,73.5,74.589996,73.440002,74.589996,1528932,72.346504
21/09/2017,75,77.980003,75,77.559998,2946892,75.227173
22/09/2017,76.870003,77.959999,76.199997,77.339996,2421931,75.013786
25/09/2017,77.5,78.849998,77.480003,77.839996,1800310,75.498749
26/09/2017,77.5,78.779999,76.889999,78.779999,1960532,76.410477
27/09/2017,78.699997,80.370003,78.639999,80.370003,2242300,77.95266
28/09/2017,80.449997,80.68,79.809998,80,1722169,77.593781
29/09/2017,79.949997,80.410004,79.580002,80.410004,2099116,77.991463
02/10/2017,80.330002,80.75,80.139999,80.599998,1355099,78.175735
03/10/2017,80.709999,81.650002,80.540001,81.639999,1227678,79.184464
04/10/2017,81.559998,82.139999,81.110001,82.139999,1593589,79.669418
05/10/2017,82.199997,82.25,80.849998,81.800003,1802178,79.339653
06/10/2017,81.709999,82.080002,81.199997,81.269997,1912323,78.825584
09/10/2017,79.5,80.370003,78.739998,79.440002,3248461,77.050636
10/10/2017,79.099998,79.290001,78.43,78.839996,2020919,76.468674
11/10/2017,78.400002,78.550003,77.529999,77.989998,2461122,75.644234
12/10/2017,77.860001,78.32,77.720001,78.160004,1544613,75.809135
13/10/2017,77.040001,78.029999,76.93,77.199997,1700450,74.877998
16/10/2017,77,77.349998,76.169998,77.07,1634343,74.751915
17/10/2017,78.650002,81.339996,78.650002,80.790001,3367017,78.360023
18/10/2017,80.720001,81.230003,79.949997,81.139999,1707224,78.699501
19/10/2017,80.879997,81.690002,80.43,80.720001,2118635,78.29213
20/10/2017,81.059998,81.269997,80.220001,80.720001,1511806,78.29213
23/10/2017,80.639999,81.879997,80.330002,81.290001,944252,78.844986
24/10/2017,81.209999,83.760002,81.150002,83.25,2887232,80.746033
25/10/2017,82.839996,84.330002,82.309998,83.470001,2036221,80.959412
26/10/2017,83.889999,85.959999,83.559998,85.809998,2146664,83.229027
27/10/2017,86.470001,88.230003,85.900002,86.559998,3112118,83.956474
