date,AIR.PA.Open,AIR.PA.High,AIR.PA.Low,AIR.PA.Close,AIR.PA.Volume,AIR.PA.Adjusted
30/10/2017,86.029999,86.25,84.43,84.709999,2219520,82.162117
31/10/2017,85.75,89.120003,85.43,87.75,3186345,85.110687
01/11/2017,88.5,88.5,87.029999,87.379997,1663464,84.751808
02/11/2017,86.279999,86.940002,85.779999,86.410004,1704866,83.810989
03/11/2017,86.599998,87.730003,86.599998,87.169998,1498114,84.548126
06/11/2017,86.849998,87.230003,86.529999,86.620003,1130253,84.014671
07/11/2017,86.919998,87.019997,86.220001,86.400002,1243787,83.801292
08/11/2017,86.599998,87.5,84.900002,85.459999,1554544,82.889557
09/11/2017,85.300003,86.529999,83.790001,84.07,1963728,81.541367
10/11/2017,84.099998,84.650002,83.25,83.720001,1564466,81.201897
13/11/2017,83.360001,83.940002,82.260002,83.25,1611483,80.746033
14/11/2017,83.199997,84.339996,82.970001,83.540001,1522192,81.027313
15/11/2017,85.629997,86.889999,84.220001,85.5,3015548,82.92836
16/11/2017,86.160004,86.160004,84.830002,85.489998,1517840,82.918655
17/11/2017,85.449997,86.129997,84.800003,84.879997,1303346,82.327003
20/11/2017,84.709999,85.57,84.349998,85.199997,1115602,82.637375
21/11/2017,85,86.730003,84.800003,86.019997,1400629,83.432716
22/11/2017,85.860001,86.389999,85.269997,85.330002,1315358,82.763474
23/11/2017,85.360001,86.169998,84.93,85.889999,917728,83.306633
24/11/2017,85.730003,86.330002,85.379997,85.800003,951963,83.219337
27/11/2017,85.559998,86.699997,85.25,85.690002,1011712,83.112648
28/11/2017,85.730003,86.830002,85.120003,86.830002,1222274,84.218361
29/11/2017,87.089996,88.419998,87.029999,87.290001,1485386,84.66452
30/11/2017,87.360001,87.68,86.879997,87.290001,2161119,84.66452
01/12/2017,87.300003,87.330002,85.279999,85.309998,2055769,82.744072
04/12/2017,87.089996,88.480003,87.059998,87.870003,1741336,85.227074
05/12/2017,87.660004,88.57,87.059998,88.57,1385214,85.906021
06/12/2017,87.82,89.059998,87.459999,88.860001,1315476,86.187302
07/12/2017,88.989998,89.269997,87.419998,88.019997,1462679,85.372559
08/12/2017,88.699997,88.699997,87.389999,87.769997,1264048,85.130081
11/12/2017,87.669998,87.690002,85.839996,85.93,1591753,83.345428
12/12/2017,86.389999,87.32,85.610001,87.230003,1186451,84.606323
13/12/2017,86.400002,87.050003,86.129997,86.25,1390206,83.6558
14/12/2017,86.480003,86.529999,85.110001,85.339996,1902549,82.773163
15/12/2017,85.290001,85.93,84.519997,85.25,5085521,82.685883
18/12/2017,85.93,86.760002,85.599998,86.529999,1339134,83.927376
19/12/2017,86.529999,86.949997,85.669998,85.669998,1155519,83.093239
20/12/2017,85.519997,86.419998,84.669998,84.800003,1500312,82.24942
21/12/2017,84.529999,85.150002,83.959999,84.919998,1356310,82.365807
22/12/2017,84.68,85.330002,84.550003,84.550003,873485,82.006935
27/12/2017,84.470001,85.459999,84.309998,85.239998,932890,82.676178
28/12/2017,85.230003,85.230003,83.580002,83.900002,1024248,81.37648
29/12/2017,83.900002,84.190002,83,83,1578785,80.503548
02/01/2018,83.029999,83.480003,82.220001,82.75,1372454,80.261078
03/01/2018,83,84.650002,82.860001,84.120003,1623702,81.589874
04/01/2018,84.190002,86.089996,84.190002,85.82,1796349,83.238731
05/01/2018,86.230003,86.230003,84.419998,85.599998,1689901,83.025352
08/01/2018,85.830002,86.620003,85.800003,86.620003,1330866,84.014671
09/01/2018,86.309998,87.25,86.309998,86.879997,1117093,84.266846
10/01/2018,86.849998,90.279999,86.529999,90.269997,2630181,87.554886
11/01/2018,90.410004,91.900002,89.910004,90.019997,2816239,87.312401
12/01/2018,90.410004,90.75,89.900002,90.400002,1301019,87.680984
15/01/2018,90.400002,90.739998,89.620003,90,1374298,87.293007
16/01/2018,89.900002,90.269997,89.650002,89.970001,1621132,87.263916
17/01/2018,89.370003,90.300003,89.25,89.739998,1287333,87.040825
18/01/2018,90.489998,92.559998,90.019997,90.400002,2656032,87.680984
19/01/2018,90.940002,92.879997,90.870003,92.790001,2523329,89.999092
22/01/2018,93,93.519997,92.610001,93.25,1866217,90.445259
23/01/2018,94,94,91.739998,92.099998,1848638,89.329842
24/01/2018,92.059998,92.339996,90.480003,90.5,1770657,87.777969
25/01/2018,90.5,90.790001,87.279999,88,2766900,85.353165
26/01/2018,88.260002,89.760002,88.07,89.559998,1688553,86.866241
29/01/2018,90.5,90.839996,89.639999,90.419998,1589726,87.700378
30/01/2018,90.120003,90.919998,89.330002,89.800003,1353425,87.09903
31/01/2018,90.010002,92.769997,90,92.5,2051737,89.717819
01/02/2018,93.099998,93.199997,90.730003,91.169998,1963564,88.427811
02/02/2018,89.360001,90.279999,87.129997,87.970001,2700960,85.324066
05/02/2018,87.190002,87.190002,85.32,86.599998,2275453,83.99527
06/02/2018,83.519997,87.139999,82.050003,85.010002,4166870,82.453094
07/02/2018,86.059998,88.459999,85.110001,88.400002,2662190,85.741135
08/02/2018,87.769997,88.059998,85.230003,85.510002,2627891,82.938057
09/02/2018,84.910004,85.440002,82.019997,83.540001,3554261,81.027313
12/02/2018,84,84,82.169998,82.519997,2890116,80.037987
13/02/2018,82.519997,84.010002,82.459999,83.150002,2150253,80.64904
14/02/2018,83.919998,84.480003,81.330002,84.169998,2325684,81.638359
15/02/2018,90.5,93.470001,89.779999,92.82,5873239,90.028191
16/02/2018,93.370003,95.599998,93.209999,95.529999,3480413,92.656677
19/02/2018,95.529999,96.25,94.449997,94.889999,1575164,92.035927
20/02/2018,94.510002,97.470001,94.209999,96.989998,2250827,94.072769
21/02/2018,97.470001,97.860001,96.900002,97.660004,2045573,94.722618
22/02/2018,97.199997,98,97.010002,97.699997,1946425,94.761406
23/02/2018,97.940002,98.300003,97.330002,98.300003,1401492,95.343369
26/02/2018,98.5,99.660004,98.290001,98.940002,1886721,95.964119
27/02/2018,99.050003,99.970001,98.349998,98.709999,2326711,95.741035
28/02/2018,98.18,98.980003,97.75,98.339996,1718890,95.382156
01/03/2018,98.169998,98.790001,96.139999,97.099998,1760776,94.179451
02/03/2018,95.800003,95.879997,93.57,93.949997,2660441,91.124199
05/03/2018,93.480003,95.989998,93.339996,95.75,1883059,92.870064
06/03/2018,96.239998,97.389999,95.870003,96.120003,2005926,93.228935
07/03/2018,95.699997,96.540001,95.199997,95.720001,1496982,92.840965
08/03/2018,95.690002,97.470001,95.099998,97.089996,1708289,94.169754
09/03/2018,96.839996,98.540001,96.660004,98.330002,1667528,95.372459
12/03/2018,98.5,98.599998,95.760002,95.870003,1824223,92.98645
13/03/2018,96.279999,97.269997,95.160004,95.660004,1460828,92.782776
14/03/2018,95.489998,96.75,94.879997,95.25,1548763,92.385109
15/03/2018,96,97.230003,95.449997,96.839996,1492138,93.927277
16/03/2018,96.449997,97.379997,95.690002,96,4240400,93.112541
19/03/2018,96,96.139999,93.959999,94.43,1454271,91.58976
20/03/2018,94.739998,97.260002,94.309998,96.43,1527789,93.52961
21/03/2018,96.269997,96.309998,94.75,95.510002,1306085,92.637283
22/03/2018,95,95.459999,92.779999,94.629997,2307587,91.783752
23/03/2018,93.550003,94.300003,91.870003,92.919998,2232114,90.125183
26/03/2018,92.93,93.779999,92.099998,92.879997,2156370,90.08638
27/03/2018,94.639999,95.480003,94,95.099998,1603029,92.239616
28/03/2018,93.889999,94.410004,92.620003,93.980003,2342711,91.153297
29/03/2018,94.480003,95.07,93.620003,93.800003,1787075,90.978714
03/04/2018,92.879997,94.050003,91.550003,93.599998,1394820,90.784729
04/04/2018,93.230003,94.529999,92.129997,92.809998,2566788,90.018486
05/04/2018,94.620003,94.919998,94.220001,94.870003,2241922,92.016533
06/04/2018,94.760002,94.769997,93.93,94.400002,1011322,91.560669
09/04/2018,94.400002,95.279999,94.110001,94.400002,1162527,91.560669
10/04/2018,95.199997,95.419998,93.849998,95.419998,1549328,92.549988
11/04/2018,95.379997,95.589996,92.120003,92.43,1962224,89.649925
12/04/2018,92.57,93.239998,90.230003,92.959999,2055722,90.163979
13/04/2018,93,94.120003,90.949997,91.5,1848098,88.747894
16/04/2018,90.279999,91.669998,90.230003,90.379997,1286645,89.122604
17/04/2018,90.760002,93.309998,90.410004,93.080002,1799910,91.785042
18/04/2018,93.5,94.760002,93.230003,94.599998,1675107,93.28389
19/04/2018,94.980003,95.419998,93.629997,94.239998,1129502,92.928902
20/04/2018,95.029999,95.629997,94.029999,94.169998,2037611,92.859879
23/04/2018,94.290001,96.339996,94.089996,96.160004,1367855,94.822197
24/04/2018,96.290001,97.099998,95.459999,96.709999,1910574,95.36454
25/04/2018,95.779999,96.029999,92.82,94.970001,2341877,93.64875
26/04/2018,95.269997,95.910004,94.489998,95.5,1789280,94.171371
27/04/2018,95.040001,97.949997,93.730003,96.93,2214905,95.581482
30/04/2018,96.849998,98.260002,96.470001,97.400002,2205472,96.044945
02/05/2018,97.989998,98.529999,96.459999,98.07,2075219,96.70562
03/05/2018,98.129997,98.470001,97.540001,98.059998,1373661,96.695755
04/05/2018,98.559998,98.879997,97.839996,98.690002,1300971,97.316994
07/05/2018,98.889999,100.419998,98.489998,100.419998,1173678,99.022926
08/05/2018,100.199997,100.400002,99.419998,100.239998,1126291,98.845428
09/05/2018,99.209999,99.550003,98.699997,99.160004,1420703,97.780457
10/05/2018,99.120003,99.82,99.019997,99.629997,789718,98.243912
11/05/2018,99.699997,99.82,98.93,99.449997,838606,98.066414
14/05/2018,98.699997,98.989998,96.360001,97.080002,1726805,95.729393
15/05/2018,96.739998,97.980003,95.360001,96.25,2059938,94.910942
16/05/2018,96.07,96.68,95.629997,96.389999,1448715,95.048988
17/05/2018,96.440002,97.980003,96.410004,97.980003,1249890,96.616875
18/05/2018,98.400002,98.419998,97.370003,97.839996,2456175,96.478813
21/05/2018,98.529999,100.959999,98.440002,100.82,1330566,99.417358
22/05/2018,101,101.099998,100,100.660004,1362260,99.25959
23/05/2018,100.440002,100.860001,98.57,98.959999,1350053,97.583237
24/05/2018,99.040001,99.489998,97.75,98.349998,930778,96.98172
25/05/2018,99.099998,99.82,97.540001,98.209999,1281193,96.843674
28/05/2018,98.980003,99.540001,97,97.199997,733763,95.847717
29/05/2018,96.440002,98.480003,95.620003,97.32,1550186,95.966049
30/05/2018,97.760002,97.760002,96.120003,96.730003,1276639,95.384262
31/05/2018,97.18,98.239998,97.010002,97.309998,2036282,95.956192
01/06/2018,98.019997,99.669998,97.980003,99.389999,1498403,98.007256
04/06/2018,100,100,98.690002,99.559998,1061667,98.174889
05/06/2018,99.269997,100.32,98.980003,98.980003,1114674,97.602959
06/06/2018,98.739998,100,98.610001,100,1127330,98.608765
07/06/2018,100.339996,101.099998,99.449997,99.650002,1002940,98.263641
08/06/2018,99.400002,101.040001,98.610001,100.900002,1391071,99.496246
11/06/2018,101.360001,101.900002,100.639999,100.900002,1117898,99.496246
12/06/2018,101.519997,101.540001,100,100.480003,923524,99.082092
13/06/2018,100.5,100.959999,99.610001,100.18,1087974,98.786263
14/06/2018,99.489998,104.739998,99.459999,104.559998,2163334,103.105324
15/06/2018,105,106.5,103.599998,103.599998,2914883,102.158684
18/06/2018,103.519997,103.519997,100.339996,101.900002,1274617,100.482338
19/06/2018,100.279999,100.540001,99.080002,100.339996,1695805,98.944031
20/06/2018,100.760002,101.080002,99.82,99.879997,1369803,98.490433
21/06/2018,100.379997,100.599998,98.400002,98.589996,1692520,97.218384
22/06/2018,99.620003,100.779999,99.410004,100.639999,1430276,99.239861
25/06/2018,99.949997,100.279999,96.860001,96.860001,1074718,95.512451
26/06/2018,98.370003,98.82,96.480003,96.480003,1338259,95.137741
27/06/2018,96.410004,99.660004,94.57,99.099998,1779672,97.721291
28/06/2018,98.68,99.550003,97.519997,98.120003,1810824,96.754929
29/06/2018,99.949997,101.160004,99.849998,100.260002,1495038,98.86515
02/07/2018,97.650002,99.110001,97.029999,97.709999,1658934,96.350624
03/07/2018,98.099998,98.599998,97.309998,97.760002,1106359,96.399933
04/07/2018,98.080002,98.190002,97,98,790159,96.636589
05/07/2018,98.25,99,97.650002,97.739998,1337173,96.380211
06/07/2018,97.75,98.940002,97.739998,98.5,1425002,97.129639
09/07/2018,99.050003,99.68,98.830002,99.400002,976457,98.01712
10/07/2018,100.300003,103.339996,100.300003,103.339996,1898106,101.902298
11/07/2018,102.699997,103.860001,102.120003,103.139999,1448989,101.705086
12/07/2018,104,105.139999,103.199997,105.139999,1617009,103.677261
13/07/2018,105.5,107.839996,105.5,107.400002,1710296,105.905815
16/07/2018,107.120003,107.720001,106.800003,106.940002,843357,105.452217
17/07/2018,106.860001,108.199997,106.18,107.660004,944038,106.162201
18/07/2018,107.839996,109.099998,107.139999,107.199997,1338633,105.708595
19/07/2018,107.199997,107.440002,106.040001,107.080002,1202954,105.590271
20/07/2018,107.779999,108.040001,104.620003,105.760002,1932871,104.288635
23/07/2018,105.059998,105.940002,104.760002,105.419998,812845,103.953362
24/07/2018,105.699997,106.580002,105.260002,105.980003,1020922,104.505577
25/07/2018,106.059998,106.68,104.620003,104.900002,1352553,103.440598
26/07/2018,107.800003,111.160004,107.800003,109.620003,2014197,108.094933
27/07/2018,109.019997,109.279999,107.300003,109.199997,1437079,107.680771
30/07/2018,108.959999,108.959999,107.040001,107.080002,872564,105.590271
31/07/2018,107.199997,107.260002,105.760002,106,1113224,104.525291
01/08/2018,106.120003,107.360001,105.919998,106.599998,871755,105.116943
02/08/2018,106.300003,106.779999,105.900002,106.480003,1467538,104.998619
03/08/2018,106.839996,107.980003,106.279999,107.760002,887302,106.260811
06/08/2018,107.959999,109.580002,107.339996,107.82,913835,106.319977
07/08/2018,109.220001,109.959999,108.760002,109,993504,107.483559
08/08/2018,109.32,109.620003,107.779999,107.900002,792973,106.398865
09/08/2018,108.18,108.760002,107.120003,108.660004,626095,107.148293
10/08/2018,107.620003,108.199997,107.040001,107.519997,1240233,106.024147
13/08/2018,107.400002,108.800003,107.379997,108.099998,788303,106.596077
14/08/2018,108.68,109.040001,107.480003,108,667568,106.497467
15/08/2018,108.199997,108.779999,104.959999,105.220001,1494385,103.756149
16/08/2018,105.900002,107.660004,105.620003,107.559998,989496,106.063591
17/08/2018,108,108.68,106.919998,107.720001,641480,106.221367
20/08/2018,107.980003,108.459999,107.540001,107.879997,628975,106.379135
21/08/2018,107.68,108.239998,107.300003,107.459999,729822,105.964981
22/08/2018,107.5,108,107.040001,107.32,1008537,105.826927
23/08/2018,107.580002,108.220001,107.440002,107.739998,611202,106.241081
24/08/2018,107.900002,108,107.059998,107.5,929551,106.004425
27/08/2018,108.199997,108.260002,107.279999,108,1003751,106.497467
28/08/2018,108.099998,109.18,107.879997,108.959999,1141016,107.444115
29/08/2018,109.339996,110.879997,109.199997,110.059998,1146675,108.528809
30/08/2018,110.059998,110.440002,108.519997,108.980003,895351,107.463837
31/08/2018,108.800003,108.800003,106.199997,106.260002,1479511,104.781677
03/09/2018,106.040001,107.699997,105.940002,107.5,595428,106.004425
04/09/2018,107.720001,107.940002,104.099998,105.160004,1204594,103.696983
05/09/2018,105.080002,105.279999,103,103,1386865,101.567032
06/09/2018,103.239998,105.779999,103.239998,104.279999,1308310,102.829224
07/09/2018,104.800003,105.639999,103.860001,104.839996,895199,103.381432
10/09/2018,104.5,105.720001,103.919998,104.800003,766076,103.341995
11/09/2018,105.440002,106.82,104.199997,106.760002,1071759,105.274719
12/09/2018,107.139999,107.599998,105.739998,106.699997,839003,105.215553
13/09/2018,106.239998,108,104.120003,105.639999,1415024,104.170303
14/09/2018,106.599998,106.779999,105.120003,106.199997,673082,104.722511
17/09/2018,106.019997,106.959999,105.720001,106.300003,783738,104.821121
18/09/2018,106.339996,107.360001,104.040001,104.940002,1107930,103.480042
19/09/2018,105,106.68,104.580002,106.360001,759543,104.880287
20/09/2018,106.400002,106.720001,105.239998,106.459999,1186046,104.978897
21/09/2018,106.480003,107.18,105.480003,106.800003,2857242,105.314171
24/09/2018,106.480003,106.760002,105.260002,105.980003,914960,104.505577
25/09/2018,105.699997,106.519997,104.919998,105.080002,1148229,103.618095
26/09/2018,105.400002,108.480003,104.800003,108.480003,1980047,106.970795
27/09/2018,108.040001,108.980003,106.940002,108.900002,991492,107.384949
28/09/2018,108.5,109.160004,106.940002,108.18,1341147,106.674965
01/10/2018,108.68,108.739998,107.099998,107.400002,824742,105.905815
02/10/2018,106.300003,106.400002,105.400002,105.68,1403390,104.209747
03/10/2018,106.239998,107.339996,105.839996,107.059998,1167252,105.570541
04/10/2018,106.739998,106.739998,104.559998,105.260002,1429096,103.795593
05/10/2018,105.599998,106.300003,104,104,1067060,102.553116
08/10/2018,104.339996,105.959999,102.160004,103.620003,1659963,102.178406
09/10/2018,103.760002,104.379997,101.040001,102.5,1306812,101.07399
10/10/2018,102.699997,103.099998,98.900002,98.989998,1831247,97.612816
11/10/2018,97.019997,99.510002,93.589996,97.330002,3507915,95.975914
12/10/2018,99,101.440002,98.010002,100.260002,2510746,98.86515
15/10/2018,99.139999,100.220001,97.809998,97.809998,1822785,96.449234
16/10/2018,97.800003,101.720001,97.550003,101.720001,1877647,100.30484
17/10/2018,102.239998,102.620003,100.18,100.860001,1286634,99.456802
18/10/2018,100.279999,101.519997,98.779999,99.309998,1630849,97.928368
19/10/2018,99.790001,101.440002,97.050003,97.949997,2488856,96.587288
22/10/2018,98.339996,98.879997,96.309998,96.309998,1441080,94.9701
23/10/2018,96.5,96.5,94.099998,94.139999,2542403,92.830292
24/10/2018,95.260002,96.949997,93.510002,95.309998,2651513,93.984016
25/10/2018,95.019997,98.300003,94.75,97.940002,2271247,96.577431
26/10/2018,96.879997,96.879997,91.519997,96.150002,3184210,94.812332
29/10/2018,95.389999,99.889999,94.75,95.830002,1467805,94.49678
30/10/2018,96.480003,97.080002,92.239998,93.900002,2644992,92.593636
31/10/2018,96.25,99.769997,93.019997,97.709999,3915169,96.350624
01/11/2018,97.639999,98.230003,96,96.5,1878563,95.157463
02/11/2018,97.290001,98.769997,95.389999,95.610001,1694118,94.279846
05/11/2018,96.010002,96.400002,94.739998,95.379997,1217718,94.05304
06/11/2018,96,96.989998,95.559998,95.849998,1340977,94.516502
07/11/2018,96.400002,97.129997,95.449997,96.089996,1152082,94.753159
08/11/2018,96.089996,96.839996,95.400002,95.650002,1182886,94.31929
09/11/2018,95.449997,95.510002,94.019997,94.68,1236728,93.362785
12/11/2018,94.900002,95.660004,94.209999,94.389999,973198,93.076813
13/11/2018,94.57,96.849998,94.550003,96.419998,1377906,95.078575
14/11/2018,95.879997,97.190002,94.040001,95.529999,1460615,94.200958
15/11/2018,96.360001,96.489998,93.269997,93.860001,1396280,92.554192
16/11/2018,94.580002,94.800003,91.889999,92.889999,1497327,91.597687
19/11/2018,92.900002,93.959999,92.410004,92.57,1260960,91.282135
20/11/2018,91.559998,92.330002,89.959999,91.07,1772439,89.803001
21/11/2018,91.980003,93.209999,90.730003,93.169998,1473760,91.873787
22/11/2018,92.889999,92.970001,92.099998,92.330002,791079,91.045479
23/11/2018,92.139999,93.639999,92.139999,93.410004,901392,92.110451
26/11/2018,94.199997,95.129997,93.459999,93.580002,1261680,92.278084
27/11/2018,93.830002,94.160004,93.160004,93.699997,1306476,92.396416
28/11/2018,93.959999,94.019997,93.400002,93.5,1231357,92.199196
29/11/2018,94,95.419998,93.970001,94.860001,1819874,93.540276
30/11/2018,95.370003,95.459999,94.449997,94.620003,1370144,93.303619
03/12/2018,97.269997,97.300003,95.059998,95.699997,1246570,94.368591
04/12/2018,95.389999,95.669998,94.260002,94.269997,1354279,92.958481
05/12/2018,93.110001,93.510002,92.029999,92.309998,1192729,91.025749
06/12/2018,90.940002,91.050003,88.150002,88.639999,2054120,87.406815
07/12/2018,90.050003,90.860001,89.07,89.07,1517734,87.830826
10/12/2018,88.610001,89.559998,87.389999,87.489998,1787443,86.272812
11/12/2018,88.080002,89.849998,87.440002,88.599998,1605717,87.367371
12/12/2018,89.18,91.769997,88.610001,91.480003,2067671,90.207306
13/12/2018,91.57,92.300003,89.730003,89.970001,1739620,88.718307
14/12/2018,89.290001,89.790001,88.32,88.669998,2106031,87.436394
17/12/2018,88.43,88.900002,86.959999,87.650002,1316386,86.430588
18/12/2018,87.580002,89.269997,87.059998,88.650002,1654569,87.416672
19/12/2018,88.830002,88.989998,87.040001,87.199997,1731218,85.986839
20/12/2018,85.599998,85.599998,78.830002,83.330002,3558647,82.170685
21/12/2018,82.75,84.209999,82.050003,83.099998,3670837,81.943886
24/12/2018,81.540001,82.580002,81.199997,81.629997,392591,80.494331
27/12/2018,82.919998,83.730003,81.059998,82.099998,1611466,80.957794
28/12/2018,82.980003,84.330002,82.559998,83.760002,1257945,82.594704
31/12/2018,83.830002,84.220001,83.269997,83.959999,426473,82.791924
