"OPEN","HIGH","LOW","CLOSE","VOLUME","BAR_SIZE","DATE_TIME","sma20","dn","mavg","up","pctB","rsi14","macd","signal"
179.05,179.63,177.12,178.04,1755547,"DAY_1","2014-01-27",183.0785,179.56671256338,183.0785,186.59028743662,-0.217369728512074,34.8767921639778,-0.0434555274731463,0.487892397004858
178.62,180.34,177.99,180.17,1015587,"DAY_1","2014-01-28",182.8945,179.183696987174,182.8945,186.605303012826,0.132896169564528,43.7908645857011,-0.175483983143032,0.381365847539298
180.07,180.07,176.88,177.89,1998223,"DAY_1","2014-01-29",182.6015,178.324901936118,182.6015,186.878098063882,-0.050846716200762,37.8227945150412,-0.385233364205462,0.255560282640462
177.81,179.81,177.32,178.87,1140697,"DAY_1","2014-01-30",182.296,177.872275777131,182.296,186.719724222869,0.112769713097321,41.512481316774,-0.462352546361744,0.125378003247927
178.36,179.31,176.57,178.1,1672744,"DAY_1","2014-01-31",182.0465,177.280418695616,182.0465,186.812581304384,0.0859806255959452,39.5277151517395,-0.627967588679068,-0.0107441446484438
178.18,178.66,173.72,174.5,2364978,"DAY_1","2014-02-03",181.6385,175.862313455228,181.6385,187.414686544772,-0.117924987763903,31.8584784238367,-0.908986587141458,-0.17069834718429
174.6,175.84,174.11,174.95,1529067,"DAY_1","2014-02-04",181.2665,174.81320231587,181.2665,187.71979768413,0.0105990526724519,33.5929193669727,-1.14676456378312,-0.351344897719486
174.76,175.56,173.71,175.24,1484388,"DAY_1","2014-02-05",180.864,173.976195124715,180.864,187.751804875285,0.091742209467917,34.7456486725558,-1.35030864197541,-0.545455144861502
175.26,177.48,174.95,177.24,1121645,"DAY_1","2014-02-06",180.55,173.602822155724,180.55,187.497177844276,0.261773768126066,42.1976834210357,-1.53133245452605,-0.736876139698719
177.29,179.89,176.35,179.86,1539513,"DAY_1","2014-02-07",180.3585,173.558508014711,180.3585,187.158491985289,0.463345545033116,50.2180350361254,-1.64013563375212,-0.914285040396383
179.73,180.28,179.1,180.14,779388,"DAY_1","2014-02-10",180.1565,173.586458067105,180.1565,186.726541932895,0.498744300251925,51.0005289694229,-1.70282905862968,-1.08399004878379
180.62,182.44,180.01,181.71,1138653,"DAY_1","2014-02-11",180.1455,173.586644993217,180.1455,186.704355006783,0.619266243756124,55.2481542851244,-1.53919719149606,-1.21220825181608
182,182.83,181.7,182.01,887320,"DAY_1","2014-02-12",180.063,173.643009034274,180.063,186.482990965726,0.651635727401677,56.032473985658,-1.34828449462209,-1.31064513495612
181.9,183.2,180.75,182.97,938105,"DAY_1","2014-02-13",179.9765,173.76553139599,179.9765,186.18746860401,0.740984956683508,58.5367390156051,-1.21252471881367,-1.37559592719329
182.9,184.36,182.58,184.01,871042,"DAY_1","2014-02-14",179.971,173.774540042895,179.971,186.167459957104,0.825911893884599,61.1202957447446,-0.940794464413719,-1.3791301357791
184.2,184.49,183.65,184.01,689075,"DAY_1","2014-02-18",179.9915,173.744643910734,179.9915,186.238356089266,0.821641794094233,61.1202957447446,-0.710687463402415,-1.33067712462569
184,184.95,182.87,183.3,1119784,"DAY_1","2014-02-19",179.9495,173.804308465149,179.9495,186.094691534851,0.772611519185255,58.2467341995662,-0.452443449886764,-1.23091432550473
182.8,184.52,182.45,184.39,958441,"DAY_1","2014-02-20",179.9415,173.819914339405,179.9415,186.063085660595,0.863345401554651,61.2581340394547,-0.0489341497294293,-1.06620340274955
184.47,184.89,183.7,183.87,919865,"DAY_1","2014-02-21",179.993,173.758453986055,179.993,186.227546013945,0.810928814329713,59.0693559262769,0.357476173569804,-0.844246535269335
184,186.15,183.89,185.07,995885,"DAY_1","2014-02-24",180.317,173.743480090545,180.317,186.890519909455,0.861526249670566,62.4074766393185,0.802336078409538,-0.565894853376088
184.77,185.59,184.23,185.31,1060605,"DAY_1","2014-02-25",180.6805,173.851759340113,180.6805,187.509240659887,0.838971724844822,63.0564204738293,1.14843961969675,-0.267268541021331
185.54,185.64,184.33,184.86,959516,"DAY_1","2014-02-26",180.915,173.854315897167,180.915,187.975684102833,0.779363864927558,60.932488971986,1.35153319183066,0.0327112019178623
184.91,186.07,183.83,185.85,916269,"DAY_1","2014-02-27",181.313,174.083866995275,181.313,188.542133004725,0.81379973207263,63.8197750686852,1.57748449205719,0.342712225347958
185.83,187.15,185.05,186.29,1428720,"DAY_1","2014-02-28",181.684,174.236164341233,181.684,189.131835658767,0.809217349242814,65.0558662839686,1.75064259347313,0.641760787335385
185.1,186.3,183.75,185.11,1543786,"DAY_1","2014-03-03",182.0345,174.634679799482,182.0345,189.434320200518,0.707809103239062,59.213191157779,1.84416126419571,0.925632868179621
185.98,187.98,184.91,187.5,1599973,"DAY_1","2014-03-04",182.6845,175.778854555872,182.6845,189.590145444128,0.848664005338923,65.8943549550086,1.85984955993375,1.18255431371523
187.75,188.17,187.45,187.77,801922,"DAY_1","2014-03-05",183.3255,177.060328094936,183.3255,189.590671905064,0.854698966552524,66.5607615953224,1.82255722375217,1.39049779965763
188.05,188.61,187.61,188.24,784576,"DAY_1","2014-03-06",183.9755,178.560910541879,183.9755,189.390089458121,0.893797169017459,67.7423456175332,1.84255949492078,1.55550705758552
188.2,189.26,187.43,188.21,1151804,"DAY_1","2014-03-07",184.524,179.767196871848,184.524,189.280803128152,0.887445086615526,67.5782023980249,1.84525839863996,1.6713873153889
187.92,188.36,187.08,188.09,718608,"DAY_1","2014-03-10",184.9355,180.447455993977,184.9355,189.423544006023,0.851433719875131,66.8801235824229,1.81639557853135,1.7456046441483
188.14,188.71,186.79,186.88,966314,"DAY_1","2014-03-11",185.2725,181.291907707388,185.2725,189.253092292612,0.701917187422535,60.1346643420157,1.76567982134128,1.79162093631615
186.86,187.48,185.89,187.48,996584,"DAY_1","2014-03-12",185.561,181.826228788801,185.561,189.295771211199,0.756909980756751,62.1720703905464,1.59858950650844,1.79396593792184
187.56,187.99,184.66,185.3,1464448,"DAY_1","2014-03-13",185.7255,182.359199508362,185.7255,189.091800491638,0.436800056760076,51.8112098850832,1.37864046595726,1.75263236819786
184.91,185.8,184.44,184.67,1476888,"DAY_1","2014-03-14",185.8105,182.64706215487,185.8105,188.97393784513,0.319737251712423,49.2565492325582,1.17090334865217,1.67782593313746
184.32,186.77,183.87,186.36,975578,"DAY_1","2014-03-17",185.928,182.867911112402,185.928,188.988088887598,0.570586184890053,55.5833750556619,1.00202525960322,1.58251212198963
186.24,187.91,185.78,187.69,938333,"DAY_1","2014-03-18",186.112,183.093075688263,186.112,189.130924311738,0.761351368410375,59.828350349458,0.90082048152158,1.48009692840845
187.9,188.6,185.47,186.59,1315537,"DAY_1","2014-03-19",186.2765,183.543389866837,186.2765,189.009610133163,0.5573522442795,55.1350025521881,0.832376221613051,1.36785434248537
186.4,187.93,185.77,187.75,1050330,"DAY_1","2014-03-20",186.4445,183.783774722937,186.4445,189.105225277063,0.745327845616807,58.8050344721561,0.717488201182315,1.24254654276785
187.3,188.22,186.03,186.08,1399091,"DAY_1","2014-03-21",186.555,184.160928154796,186.555,188.949071845204,0.400796627939221,52.1864770734484,0.556929028787656,1.10260581501855
186.47,187.07,184.62,185.59,1196597,"DAY_1","2014-03-24",186.581,184.241325663687,186.581,188.920674336313,0.28821838906822,50.3942457138339,0.383732366748113,0.949056097841536
185.38,186.94,185.27,186.68,995690,"DAY_1","2014-03-25",186.6495,184.383627320435,186.6495,188.915372679565,0.506730298722209,54.1651620220249,0.259836520670409,0.800305766081754
186.4,187.34,184.66,184.99,1137288,"DAY_1","2014-03-26",186.656,184.410040071595,186.656,188.901959928405,0.129111815636142,48.0644103842132,0.1007592411995,0.658318963330892
184.98,185.34,183.9,184.8,1348519,"DAY_1","2014-03-27",186.6035,184.238689013896,186.6035,188.968310986104,0.11867988380521,47.4177800175154,-0.0233402596759635,0.52562522907221
184.96,186.42,184.58,185.76,936713,"DAY_1","2014-03-28",186.577,184.186986610916,186.577,188.967013389084,0.329080455420948,51.0044500870016,-0.128576020572246,0.400002864608269
186.14,187.3,185.5,186.92,937032,"DAY_1","2014-03-31",186.6675,184.371304233085,186.6675,188.963695766915,0.554982245773215,54.9988163713102,-0.119002415817915,0.286689209348325
187.2,188.38,186.8,188.29,821840,"DAY_1","2014-04-01",186.707,184.32915139254,186.707,189.08484860746,0.83286391636404,59.2266237019731,-0.0235784530060901,0.191583134390643
188.31,189.13,187.92,188.68,718396,"DAY_1","2014-04-02",186.7525,184.262834359799,186.7525,189.242165640202,0.887100172986264,60.3680948118183,0.0105788920876426,0.113037655602346
188.65,189.24,188.05,188.96,743416,"DAY_1","2014-04-03",186.7885,184.195175685534,186.7885,189.381824314466,0.918671121827504,61.2077695880169,-0.0171933458663953,0.0492462806407845
189.06,189.74,186.1,186.59,1571344,"DAY_1","2014-04-04",186.7075,184.1969552384,186.7075,189.218044761601,0.476598704433146,51.3003322768175,-0.032425621800003,0.0030065041354383
185.99,186.38,183.96,184.59,1360297,"DAY_1","2014-04-07",186.5325,183.945062078039,186.5325,189.119937921961,0.124628675433466,44.7216497607524,-0.138432082467599,-0.0412455628798959
184.63,185.4,183.59,185.09,1095189,"DAY_1","2014-04-08",186.443,183.786911899052,186.443,189.099088100949,0.245302123164341,46.5664833594798,-0.182197004802176,-0.0726851457689709
185.09,187.22,185,187.2,916126,"DAY_1","2014-04-09",186.429,183.792040387113,186.429,189.065959612888,0.646191089964338,53.6034423534711,-0.104182757496296,-0.0816676455267857
187.17,187.2,182.93,183.31,1565728,"DAY_1","2014-04-10",186.3295,183.396130094925,186.3295,189.262869905075,-0.0146810831419516,42.4928147371559,-0.162860070215465,-0.0854769843760322
183.46,183.52,181.31,181.54,1596496,"DAY_1","2014-04-11",186.173,182.631282337622,186.173,189.714717662378,-0.154061170546471,38.5748665184211,-0.179084203637947,-0.092152738578258
181.5,183.37,181.23,183.08,1185925,"DAY_1","2014-04-14",186.009,182.221848563894,186.009,189.796151436106,0.113297745097349,43.4595309822846,-0.150273336970586,-0.106229947907646
183.04,184.94,181.51,184.66,1502780,"DAY_1","2014-04-15",185.8575,182.109231733187,185.8575,189.605768266813,0.340259565917077,48.0261479213792,-0.128734595794167,-0.121709224338958
185.07,186.22,184.21,185.47,975692,"DAY_1","2014-04-16",185.8015,182.065233012752,185.8015,189.537766987248,0.455637538600504,50.2447856467952,-0.164593900579091,-0.13808706375148
185.4,186.91,183.68,186.38,912446,"DAY_1","2014-04-17",185.733,182.093147805199,185.733,189.372852194801,0.588877235306983,52.6882796863552,-0.227497506735053,-0.159761717633152
186.58,187.12,186.21,187.07,661546,"DAY_1","2014-04-21",185.7825,182.098459419333,185.7825,189.466540580667,0.674740203291535,54.5124186075651,-0.336174546016244,-0.181733102471891
187.14,188.4,186.76,187.88,791495,"DAY_1","2014-04-22",185.897,182.103294160059,185.897,189.690705839941,0.761353948311261,56.6265582371433,-0.450668320242631,-0.211563248631941
188,188.6,187.3,188.43,699359,"DAY_1","2014-04-23",185.9845,182.044680334076,185.9845,189.924319665924,0.810356844648442,58.0522062066909,-0.410875600284155,-0.245640231163926
188.52,188.79,186.93,187.79,870492,"DAY_1","2014-04-24",186.1245,182.137278034772,186.1245,190.111721965228,0.708854688116734,55.755638895684,-0.269687497202376,-0.257509945273582
187.74,187.81,185.87,186.59,1027780,"DAY_1","2014-04-25",186.214,182.26958927088,186.214,190.15841072912,0.547662379227407,51.6312549631713,-0.202541095319797,-0.260116266571566
186.94,187.69,184.96,187.24,1346200,"DAY_1","2014-04-28",186.288,182.324947641022,186.288,190.251052358978,0.620109440119223,53.6320605006588,-0.190233749202917,-0.264556312375158
187.48,188.04,186.88,187.51,798018,"DAY_1","2014-04-29",186.3175,182.32737782142,186.3175,190.307622178581,0.649431514453551,54.4744831545858,-0.0317421627499925,-0.25377937537025
187.35,188.6,187.18,188.52,984128,"DAY_1","2014-04-30",186.329,182.314950174699,186.329,190.343049825301,0.772916393088822,57.5792758696789,0.219996339128636,-0.211047126513836
188.58,188.84,187.73,188.41,867808,"DAY_1","2014-05-01",186.3155,182.33146448309,186.3155,190.29953551691,0.76286161244171,57.1223562215225,0.42253521126745,-0.138821268958002
188.58,189.3,187.78,188.01,894511,"DAY_1","2014-05-02",186.268,182.389971634967,186.268,190.146028365033,0.724598666645541,55.400721375655,0.509682524296395,-0.0448371500343756
188.04,188.55,186.62,188.3,716581,"DAY_1","2014-05-05",186.3535,182.37670091028,186.3535,190.33029908972,0.744732001301189,56.4260995240567,0.563550668037727,0.0678538486634419
188.5,188.62,186.74,186.91,728319,"DAY_1","2014-05-06",186.4695,182.570646450558,186.4695,190.368353549442,0.556490965153459,50.4401373266862,0.563382796735645,0.176104781665642
187.03,188.13,186.01,187.88,1033262,"DAY_1","2014-05-07",186.609,182.717918402295,186.609,190.500081597705,0.663322198222414,54.0995586796213,0.579648345068318,0.27047543080683
188.13,189.05,187.08,187.53,927120,"DAY_1","2014-05-08",186.6255,182.721755771698,186.6255,190.529244228302,0.615850315377016,52.5906199439035,0.579773447447351,0.357399268892069
187.65,188.09,186.83,188.07,795955,"DAY_1","2014-05-09",186.8635,183.225993848802,186.8635,190.501006151198,0.665841643951961,54.6904217438082,0.576343341554941,0.442574501198498
188.2,189.98,188,189.96,756765,"DAY_1","2014-05-12",187.2845,184.322706793174,187.2845,190.246293206826,0.951668940598872,61.1723965730728,0.652484578042944,0.518599694619935
190.01,190.42,189.23,189.99,660466,"DAY_1","2014-05-13",187.63,185.135381792739,187.63,190.124618207261,0.97301827452602,61.2671164846947,0.733690039204626,0.575676772406156
190,190.01,188.79,189.05,692586,"DAY_1","2014-05-14",187.8495,185.688597642187,187.8495,190.010402357813,0.777777474687736,56.6073435342742,0.721944437016964,0.608944464156102
189.16,189.16,186.48,187.33,1442055,"DAY_1","2014-05-15",187.9425,186.05663812807,187.9425,189.82836187193,0.337607406693797,49.229225554228,0.667542469228621,0.62648445803746
187.4,188.23,186.72,188.14,897649,"DAY_1","2014-05-16",188.0305,186.285501719199,188.0305,189.775498280802,0.531375389077639,52.3771850703608,0.631168573121799,0.633997558602357
187.99,188.89,187.19,188.61,616097,"DAY_1","2014-05-19",188.1075,186.403400531072,188.1075,189.811599468928,0.647438576550964,54.1534964301605,0.530557352140959,0.630350286980726
188.82,188.91,187.07,187.3,1013577,"DAY_1","2014-05-20",188.0785,186.340497986192,188.0785,189.816502013808,0.276035932693069,48.7009476019796,0.380255299135257,0.608195504099274
187.62,189.22,187.55,189.06,893354,"DAY_1","2014-05-21",188.11,186.325444032819,188.11,189.894555967181,0.766172655122945,55.223915356722,0.291029729753656,0.576112868799975
189.23,189.98,188.86,189.63,561788,"DAY_1","2014-05-22",188.202,186.306641458721,188.202,190.097358541279,0.876709727710975,57.1253581562206,0.309627192354167,0.546477741111
189.75,190.48,189.58,190.25,582615,"DAY_1","2014-05-23",188.385,186.441400246964,188.385,190.328599753036,0.979779851043688,59.1570407890261,0.316581627090495,0.509155191005172
190.54,191.64,190.38,191.52,668803,"DAY_1","2014-05-27",188.599,186.297297152107,188.599,190.900702847893,1.13453021372275,63.0224075633084,0.387824060271091,0.470725637790335
191.55,191.98,191.06,191.45,616608,"DAY_1","2014-05-28",188.796,186.24040691815,188.796,191.35159308185,1.01925324474556,62.6703492322663,0.447528849135659,0.440235016914635
191.65,192.4,191.33,192.3,608792,"DAY_1","2014-05-29",188.985,186.013714083095,188.985,191.956285916905,1.05783928115753,65.2116661856751,0.460375312386518,0.417216443932179
192.17,192.82,192.03,192.78,730320,"DAY_1","2014-05-30",189.2035,185.819441637619,189.2035,192.587558362381,1.02843355773032,66.5946831190909,0.494487925981524,0.402029705361037
